#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_58459_length_557_cov_1.790837,141,501,xcpR,759-1119/1509,.......=/===...,3/6,23.72,75.275,vfdb,NP_251793
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_58671_length_555_cov_2.938000,3,96,tlpA,1664-1757/2028,............=..,0/0,4.64,82.979,vfdb,NP_206899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5873_length_2982_cov_3.586949,2871,2978,pilJ,1534-1641/2049,...........==..,0/0,5.27,80.556,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_59018_length_553_cov_1.385542,1,553,fliI,742-1282/1572,......==/====..,2/12,34.41,80.651,vfdb,YP_106855
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_59239_length_551_cov_1.895161,347,516,cheA,6-175/2244,==.............,0/0,7.58,81.765,vfdb,YP_109902
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_59273_length_551_cov_1.635081,1,551,EF3023,2032-2582/4119,.......===.....,0/0,13.38,100.000,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_59413_length_550_cov_1.656566,1,550,dnt,1692-2241/4395,.....===.......,0/0,12.51,100.000,vfdb,NP_881965
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_59480_length_549_cov_2.698381,422,522,pilJ,1540-1640/2049,...........==..,0/0,4.93,82.178,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_60036_length_545_cov_2.424490,1,236,bsp22,383-618/618,.........======,0/0,38.19,98.729,vfdb,NP_880899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_60036_length_545_cov_2.424490,259,534,btc22,1-276/276,===============,0/0,100.00,97.101,vfdb,NP_880898
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_60510_length_542_cov_1.819302,14,420,gspE,748-1154/1494,.......=/===...,2/2,27.18,76.471,vfdb,YP_404601
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_61277_length_537_cov_1.508299,94,537,cyaA,1-444/5121,==.............,0/0,8.67,100.000,vfdb,NP_879578
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_61770_length_534_cov_1.152401,1,491,bcrD,1610-2100/2100,...........====,0/0,23.38,98.778,vfdb,NP_880904
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_64148_length_517_cov_2.287879,2,517,fhaC,1046-1561/1755,........======.,0/0,29.40,96.512,vfdb,NP_880575
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_64973_length_512_cov_2.695842,48,197,tsr,1099-1248/2022,........==.....,0/0,7.42,76.667,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_66280_length_504_cov_8.095768,140,342,tlpA,1634-1836/2028,............==.,0/0,10.01,76.355,vfdb,NP_206899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_67001_length_500_cov_1.777528,1,500,tcfA,1306-1805/1944,..........====.,0/0,25.72,90.600,vfdb,NP_879974
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_68820_length_489_cov_2.172811,1,360,flhA,76-435/2103,====...........,0/0,17.12,77.500,vfdb,YP_109890
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_6902_length_2621_cov_3.146532,1496,1642,pilJ,1508-1654/2049,......../..==..,2/2,7.13,77.027,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_69785_length_484_cov_1.538462,1,234,fliC,1-234/1167,====...........,0/0,20.05,88.034,vfdb,YP_109915
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_70104_length_482_cov_1.971897,109,482,clpV1,1-374/2709,==....../......,2/2,13.77,75.733,vfdb,NP_248780
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_70611_length_479_cov_2.037736,1,479,fhaB,3347-3825/10773,....==.........,0/0,4.45,96.242,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71117_length_476_cov_2.731591,55,476,gelE,1-422/1533,=====..........,0/0,27.53,98.578,vfdb,NP_815516
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71432_length_475_cov_1.533333,1,97,bscT,705-801/801,.............==,0/0,12.11,98.969,vfdb,NP_880882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71432_length_475_cov_1.533333,94,474,bscU,1-381/1050,======.........,0/0,36.29,98.950,vfdb,NP_880881
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71770_length_473_cov_1.650718,8,306,cheB,37-335/1104,=====.../......,4/12,26.54,79.016,vfdb,YP_109897
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71777_length_473_cov_1.643541,1,473,bcrD,1152-1624/2100,........====...,0/0,22.52,98.732,vfdb,NP_880904
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_71_length_63443_cov_5.755490,50461,50588,motB,541-668/1245,......===......,0/0,10.28,78.125,vfdb,YP_001006781
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_72167_length_471_cov_1.427885,154,471,fim3,310-615/615,.......=/======,2/12,49.76,91.195,vfdb,NP_880302
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_72274_length_470_cov_1.785542,1,470,pilU,582-1051/1149,.......=/=====.,2/4,40.73,77.331,vfdb,NP_249087
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_73045_length_466_cov_1.673966,362,463,acfB,1395-1496/1881,...........=...,0/0,5.42,81.373,vfdb,NP_230488
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_73716_length_463_cov_1.041667,281,447,pvdJ,2522-2688/6474,.....=../......,2/4,2.55,75.740,vfdb,NP_251090
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_74132_length_460_cov_2.609877,135,460,bplB,65-390/576,.=======/==....,2/6,56.08,78.116,vfdb,NP_878994
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_74156_length_460_cov_2.150617,1,203,bplA,1-203/1053,===............,0/0,19.28,100.000,vfdb,NP_878995
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_74237_length_460_cov_1.513580,1,460,dnt,2473-2932/4395,........===....,0/0,10.47,98.696,vfdb,NP_881965
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_74707_length_458_cov_0.952854,116,343,pchF,2559-2783/5430,......==/......,2/5,4.13,75.109,vfdb,NP_252915
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_74986_length_456_cov_1.723192,1,290,fliC,118-407/1146,.=====.........,0/0,25.31,76.552,vfdb,YP_001006728
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_75965_length_451_cov_1.972222,1,166,fliM,262-427/972,....===........,0/0,17.08,76.506,vfdb,NP_250134
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_7608_length_2428_cov_2.530131,215,429,pilJ,1504-1718/2049,......../..==..,2/2,10.44,75.463,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_76172_length_450_cov_1.979747,11,450,fss2,1500-1936/4956,....==../......,4/7,8.78,78.733,vfdb,NP_816151
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_76444_length_449_cov_1.428934,1,449,fhaB,1440-1888/10773,..=............,0/0,4.17,88.641,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_76663_length_448_cov_1.353690,34,448,bopC/bteA,485-899/1971,...====........,0/0,21.06,100.000,vfdb,NP_879352
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_76771_length_447_cov_2.081633,1,447,fhaC,263-709/1755,..=====........,0/0,25.47,97.987,vfdb,NP_880575
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_77542_length_444_cov_0.889460,1,335,tsr,855-1189/2022,.....===/=.....,2/2,16.52,78.274,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_77710_length_443_cov_1.288660,1,325,flhA,1386-1710/2103,......../.===..,2/2,15.41,79.141,vfdb,YP_109890
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_77739_length_443_cov_0.984536,78,205,clpE,328-455/2175,..==...........,0/0,5.89,76.562,vfdb,NP_464522
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_77985_length_441_cov_2.145078,1,441,ebpA,1983-2423/3312,........===....,0/0,13.32,99.093,vfdb,NP_814821
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_78061_length_441_cov_1.663212,195,349,pilJ,1036-1190/2049,.......=/=.....,2/2,7.52,77.564,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_790_length_14196_cov_4.485821,12646,12828,pvdM,1116-1298/1347,............===,0/0,13.59,75.410,vfdb,NP_251083
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_79417_length_435_cov_1.481579,84,403,fliP,436-755/762,........=======,0/0,41.99,77.500,vfdb,YP_106655
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_79766_length_433_cov_2.058201,1,111,bplL,1-111/1875,=..............,0/0,5.92,100.000,vfdb,NP_878986
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_80130_length_432_cov_1.098143,1,207,bscQ,874-1080/1080,............===,0/0,19.17,99.517,vfdb,NP_880885
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_80130_length_432_cov_1.098143,204,432,bscR,1-229/672,======.........,0/0,34.08,99.127,vfdb,NP_880884
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_81791_length_424_cov_1.710027,272,413,tsr,1076-1217/2022,.......===.....,0/0,7.02,77.465,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_83030_length_419_cov_1.508242,17,350,motA,507-840/861,......../======,2/4,38.56,75.000,vfdb,YP_109905
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_83107_length_419_cov_1.137363,338,419,brkB,810-891/891,.............==,0/0,9.20,100.000,vfdb,NP_882012
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_83305_length_418_cov_1.380165,1,392,fliI,669-1060/1572,.....===/==....,2/2,24.87,85.496,vfdb,YP_106855
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_83389_length_417_cov_3.049724,203,343,tlpC,1645-1785/2022,............==.,0/0,6.97,76.596,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_83844_length_416_cov_0.936288,1,63,bscW,310-372/399,...........===.,0/0,15.79,95.238,vfdb,NP_880880
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_84686_length_412_cov_1.504202,1,412,ptlC,92-503/2475,====...........,0/0,16.65,99.515,vfdb,NP_882289
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_8569_length_2219_cov_3.964880,4,133,pilJ,1511-1640/2049,......../..==..,2/6,6.20,77.444,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_85870_length_407_cov_1.701705,202,405,pscR,409-612/654,.........======,0/0,31.19,83.824,vfdb,NP_250384
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_85970_length_407_cov_1.272727,41,265,fliP,533-757/762,..........=====,0/0,29.53,75.111,vfdb,YP_106655
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_86048_length_406_cov_2.227920,55,210,fliE,174-329/330,.......========,0/0,47.27,78.846,vfdb,NP_208348
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_86177_length_406_cov_1.310541,25,406,ptlF,1-382/822,=======........,0/0,46.47,100.000,vfdb,NP_882293
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_87343_length_401_cov_2.112717,271,386,flgC,305-420/426,..........=====,0/0,27.23,78.448,vfdb,YP_106898
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_88540_length_397_cov_1.564327,4,240,hsiB1/vipA,13-249/519,========.......,0/0,45.66,82.700,vfdb,NP_248773
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_88825_length_396_cov_1.483871,1,390,fimC,1-390/2622,===............,0/0,14.87,100.000,vfdb,NP_880573
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_89354_length_394_cov_1.489676,1,245,btrU/bspR,1-238/699,=====.../......,1/7,34.05,96.327,vfdb,NP_880877
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_8937_length_2151_cov_2.174618,1,2151,EF0818,757-2907/3015,...============,0/0,71.34,99.535,vfdb,NP_814561
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_8945_length_2150_cov_1.975179,1977,2150,ace,1-174/2025,==.............,0/0,8.59,100.000,vfdb,NP_814829
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_89939_length_392_cov_1.228487,10,392,icl,661-1043/1287,.......=/====..,2/2,29.68,75.781,vfdb,YP_177728
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_90490_length_390_cov_1.328358,1,390,fhaB,2290-2679/10773,...=...........,0/0,3.62,97.949,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_905_length_12738_cov_4.441457,7368,8074,clpV1,586-1292/2709,...====./......,4/8,25.95,75.387,vfdb,NP_248780
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_90788_length_389_cov_1.239521,15,389,cyaA,2508-2882/5121,.......==......,0/0,7.32,98.667,vfdb,NP_879578
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_91290_length_387_cov_1.358434,32,376,cdpA,844-1188/1743,.......====....,0/0,19.79,82.319,vfdb,YP_107884
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_91410_length_386_cov_2.356495,2,386,ace,1307-1691/2025,.........====..,0/0,19.01,92.208,vfdb,NP_814829
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_91415_length_386_cov_2.223565,1,386,ebpA,148-533/3312,===............,0/0,11.65,100.000,vfdb,NP_814821
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_92118_length_384_cov_1.492401,1,211,fsrB,1-211/729,=====..........,0/0,28.94,99.526,vfdb,NP_815518
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_92118_length_384_cov_1.492401,300,384,fsrA,648-732/732,.............==,0/0,11.61,98.824,vfdb,NP_815519
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_92603_length_382_cov_2.000000,3,382,hcp1,22-404/489,========/====..,3/5,77.51,76.302,vfdb,NP_248775
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_92730_length_382_cov_1.370031,116,317,fliP,505-706/750,..........=====,0/0,26.93,75.743,vfdb,YP_095815
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_93970_length_378_cov_1.136223,119,378,cyaC,1-260/558,=======........,0/0,46.59,99.615,vfdb,NP_879577
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_93990_length_378_cov_0.984520,1,378,bscD,813-1190/1281,.........=====.,0/0,29.51,98.942,vfdb,NP_880905
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_94516_length_376_cov_1.065421,1,265,bscT,1-265/801,=====..........,0/0,33.08,99.245,vfdb,NP_880882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_94516_length_376_cov_1.065421,277,376,bscS,168-267/267,.........======,0/0,37.45,99.000,vfdb,NP_880883
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_94535_length_376_cov_0.931464,1,338,tcfA,1606-1943/1944,............===,0/0,17.39,76.036,vfdb,NP_879974
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_94836_length_375_cov_1.068750,3,346,pilT,574-917/1035,........======.,0/0,33.24,77.907,vfdb,NP_249086
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_9494_length_2056_cov_2.627186,1390,1566,tlpC,1642-1818/2022,............==.,0/0,8.75,79.096,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_95136_length_374_cov_1.147335,1,191,cyaE,1235-1425/1425,.............==,0/0,13.40,98.953,vfdb,NP_879581
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_95985_length_371_cov_1.310127,1,371,fhaB,8765-9135/10773,............=..,0/0,3.44,93.261,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_96111_length_370_cov_2.285714,1,370,gelE,706-1075/1533,......=====....,0/0,24.14,98.108,vfdb,NP_815516
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_9618_length_2038_cov_2.442259,1823,2038,algA,1188-1403/1446,............===,0/0,14.94,77.778,vfdb,NP_252241
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_96275_length_370_cov_1.266667,176,370,cps4K,385-579/1230,....====.......,0/0,15.85,76.410,vfdb,NP_344892
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_97066_length_367_cov_1.644231,122,366,luxS,1-245/519,========.......,0/0,47.21,76.327,vfdb,NP_230208
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_97413_length_366_cov_1.479100,1,366,sprE,197-562/855,...=======.....,0/0,42.81,99.180,vfdb,NP_815515
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_98555_length_362_cov_2.498371,219,350,cps4J,10-141/1056,===............,0/0,12.50,76.515,vfdb,NP_344891
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_9895_length_1997_cov_2.670958,1341,1484,tlpC,1660-1803/2022,............==.,0/0,7.12,78.472,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_99114_length_361_cov_1.297386,79,361,ptlH,738-1020/1020,..........=====,0/0,27.75,100.000,vfdb,NP_882295
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_99473_length_360_cov_1.052459,1,360,prn,1325-1684/2733,.......===.....,0/0,13.17,97.778,vfdb,NP_879839
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_99617_length_359_cov_1.769737,72,359,sprE,568-855/855,.........======,0/0,33.68,96.875,vfdb,NP_815515
